pokemon_id,pokemon_proximas_evolucoes,pokemon_name,pokemon_altura,pokemon_peso,pokemon_tipos,pokemon_habilidades,url_pagina
0323,"[{'numero': '', 'nome': 'Numel', 'url': 'https://pokemondb.net/pokedex/numel'}, {'numero': '', 'nome': 'Camerupt', 'url': 'https://pokemondb.net/pokedex/camerupt'}]",Camerupt,1.9 m (6′03″),220.0 kg (485.0 lbs),"Fire,Ground,Fire,Ground","[{'nome': 'Magma Armor', 'url': 'https://pokemondb.net/ability/magma-armor'}, {'nome': 'Solid Rock', 'url': 'https://pokemondb.net/ability/solid-rock'}, {'nome': 'Anger Point', 'url': 'https://pokemondb.net/ability/anger-point'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/camerupt
0321,"[{'numero': '', 'nome': 'Wailmer', 'url': 'https://pokemondb.net/pokedex/wailmer'}, {'numero': '', 'nome': 'Wailord', 'url': 'https://pokemondb.net/pokedex/wailord'}]",Wailord,14.5 m (47′07″),398.0 kg (877.4 lbs),Water,"[{'nome': 'Water Veil', 'url': 'https://pokemondb.net/ability/water-veil'}, {'nome': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}]",https://pokemondb.net//pokedex/wailord
0322,"[{'numero': '', 'nome': 'Numel', 'url': 'https://pokemondb.net/pokedex/numel'}, {'numero': '', 'nome': 'Camerupt', 'url': 'https://pokemondb.net/pokedex/camerupt'}]",Numel,0.7 m (2′04″),24.0 kg (52.9 lbs),"Fire,Ground","[{'nome': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'nome': 'Simple', 'url': 'https://pokemondb.net/ability/simple'}, {'nome': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}]",https://pokemondb.net//pokedex/numel
0366,"[{'numero': '', 'nome': 'Clamperl', 'url': 'https://pokemondb.net/pokedex/clamperl'}, {'numero': '', 'nome': 'Huntail', 'url': 'https://pokemondb.net/pokedex/huntail'}, {'numero': '', 'nome': 'Gorebyss', 'url': 'https://pokemondb.net/pokedex/gorebyss'}]",Clamperl,0.4 m (1′04″),52.5 kg (115.7 lbs),Water,"[{'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]",https://pokemondb.net//pokedex/clamperl
0365,"[{'numero': '', 'nome': 'Spheal', 'url': 'https://pokemondb.net/pokedex/spheal'}, {'numero': '', 'nome': 'Sealeo', 'url': 'https://pokemondb.net/pokedex/sealeo'}, {'numero': '', 'nome': 'Walrein', 'url': 'https://pokemondb.net/pokedex/walrein'}]",Walrein,1.4 m (4′07″),150.6 kg (332.0 lbs),"Ice,Water","[{'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'nome': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}]",https://pokemondb.net//pokedex/walrein
0364,"[{'numero': '', 'nome': 'Spheal', 'url': 'https://pokemondb.net/pokedex/spheal'}, {'numero': '', 'nome': 'Sealeo', 'url': 'https://pokemondb.net/pokedex/sealeo'}, {'numero': '', 'nome': 'Walrein', 'url': 'https://pokemondb.net/pokedex/walrein'}]",Sealeo,1.1 m (3′07″),87.6 kg (193.1 lbs),"Ice,Water","[{'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'nome': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}]",https://pokemondb.net//pokedex/sealeo
0363,"[{'numero': '', 'nome': 'Spheal', 'url': 'https://pokemondb.net/pokedex/spheal'}, {'numero': '', 'nome': 'Sealeo', 'url': 'https://pokemondb.net/pokedex/sealeo'}, {'numero': '', 'nome': 'Walrein', 'url': 'https://pokemondb.net/pokedex/walrein'}]",Spheal,0.8 m (2′07″),39.5 kg (87.1 lbs),"Ice,Water","[{'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'nome': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}]",https://pokemondb.net//pokedex/spheal
0362,"[{'numero': '', 'nome': 'Snorunt', 'url': 'https://pokemondb.net/pokedex/snorunt'}, {'numero': '', 'nome': 'Glalie', 'url': 'https://pokemondb.net/pokedex/glalie'}, {'numero': '', 'nome': 'Froslass', 'url': 'https://pokemondb.net/pokedex/froslass'}]",Glalie,1.5 m (4′11″),256.5 kg (565.5 lbs),"Ice,Ice","[{'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'nome': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}, {'nome': 'Refrigerate', 'url': 'https://pokemondb.net/ability/refrigerate'}]",https://pokemondb.net//pokedex/glalie
0360,"[{'numero': '', 'nome': 'Wynaut', 'url': 'https://pokemondb.net/pokedex/wynaut'}, {'numero': '', 'nome': 'Wobbuffet', 'url': 'https://pokemondb.net/pokedex/wobbuffet'}]",Wynaut,0.6 m (2′00″),14.0 kg (30.9 lbs),Psychic,"[{'nome': 'Shadow Tag', 'url': 'https://pokemondb.net/ability/shadow-tag'}, {'nome': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]",https://pokemondb.net//pokedex/wynaut
0359,,Absol,1.2 m (3′11″),47.0 kg (103.6 lbs),"Dark,Dark","[{'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'nome': 'Justified', 'url': 'https://pokemondb.net/ability/justified'}, {'nome': 'Magic Bounce', 'url': 'https://pokemondb.net/ability/magic-bounce'}]",https://pokemondb.net//pokedex/absol
0361,"[{'numero': '', 'nome': 'Snorunt', 'url': 'https://pokemondb.net/pokedex/snorunt'}, {'numero': '', 'nome': 'Glalie', 'url': 'https://pokemondb.net/pokedex/glalie'}, {'numero': '', 'nome': 'Froslass', 'url': 'https://pokemondb.net/pokedex/froslass'}]",Snorunt,0.7 m (2′04″),16.8 kg (37.0 lbs),Ice,"[{'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'nome': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}]",https://pokemondb.net//pokedex/snorunt
0408,"[{'numero': '', 'nome': 'Cranidos', 'url': 'https://pokemondb.net/pokedex/cranidos'}, {'numero': '', 'nome': 'Rampardos', 'url': 'https://pokemondb.net/pokedex/rampardos'}]",Cranidos,0.9 m (2′11″),31.5 kg (69.4 lbs),"Rock,Pewter City","[{'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/cranidos
0407,"[{'numero': '', 'nome': 'Budew', 'url': 'https://pokemondb.net/pokedex/budew'}, {'numero': '', 'nome': 'Roselia', 'url': 'https://pokemondb.net/pokedex/roselia'}, {'numero': '', 'nome': 'Roserade', 'url': 'https://pokemondb.net/pokedex/roserade'}]",Roserade,0.9 m (2′11″),14.5 kg (32.0 lbs),"Grass,Poison","[{'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]",https://pokemondb.net//pokedex/roserade
0406,"[{'numero': '', 'nome': 'Budew', 'url': 'https://pokemondb.net/pokedex/budew'}, {'numero': '', 'nome': 'Roselia', 'url': 'https://pokemondb.net/pokedex/roselia'}, {'numero': '', 'nome': 'Roserade', 'url': 'https://pokemondb.net/pokedex/roserade'}]",Budew,0.2 m (0′08″),1.2 kg (2.6 lbs),"Grass,Poison,Route 204,205,208,Eterna Forest","[{'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}]",https://pokemondb.net//pokedex/budew
0405,"[{'numero': '', 'nome': 'Shinx', 'url': 'https://pokemondb.net/pokedex/shinx'}, {'numero': '', 'nome': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'numero': '', 'nome': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]",Luxray,1.4 m (4′07″),42.0 kg (92.6 lbs),Electric,"[{'nome': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}, {'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]",https://pokemondb.net//pokedex/luxray
0404,"[{'numero': '', 'nome': 'Shinx', 'url': 'https://pokemondb.net/pokedex/shinx'}, {'numero': '', 'nome': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'numero': '', 'nome': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]",Luxio,0.9 m (2′11″),30.5 kg (67.2 lbs),"Electric,Route 222","[{'nome': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}, {'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]",https://pokemondb.net//pokedex/luxio
0412,"[{'numero': '', 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': '', 'nome': 'Mothim', 'url': 'https://pokemondb.net/pokedex/mothim'}, {'numero': '', 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': '', 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': '', 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': '', 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': '', 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': '', 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]",Burmy,0.2 m (0′08″),3.4 kg (7.5 lbs),"Bug,Bug,Bug,Route 38","[{'nome': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]",https://pokemondb.net//pokedex/burmy
0411,"[{'numero': '', 'nome': 'Shieldon', 'url': 'https://pokemondb.net/pokedex/shieldon'}, {'numero': '', 'nome': 'Bastiodon', 'url': 'https://pokemondb.net/pokedex/bastiodon'}]",Bastiodon,1.3 m (4′03″),149.5 kg (329.6 lbs),"Rock,Steel","[{'nome': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'nome': 'Soundproof', 'url': 'https://pokemondb.net/ability/soundproof'}]",https://pokemondb.net//pokedex/bastiodon
0409,"[{'numero': '', 'nome': 'Cranidos', 'url': 'https://pokemondb.net/pokedex/cranidos'}, {'numero': '', 'nome': 'Rampardos', 'url': 'https://pokemondb.net/pokedex/rampardos'}]",Rampardos,1.6 m (5′03″),102.5 kg (226.0 lbs),Rock,"[{'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]",https://pokemondb.net//pokedex/rampardos
0431,"[{'numero': '', 'nome': 'Glameow', 'url': 'https://pokemondb.net/pokedex/glameow'}, {'numero': '', 'nome': 'Purugly', 'url': 'https://pokemondb.net/pokedex/purugly'}]",Glameow,0.5 m (1′08″),3.9 kg (8.6 lbs),"Normal,Route 218,222","[{'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]",https://pokemondb.net//pokedex/glameow
0429,"[{'numero': '', 'nome': 'Misdreavus', 'url': 'https://pokemondb.net/pokedex/misdreavus'}, {'numero': '', 'nome': 'Mismagius', 'url': 'https://pokemondb.net/pokedex/mismagius'}]",Mismagius,0.9 m (2′11″),4.4 kg (9.7 lbs),Ghost,"[{'nome': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]",https://pokemondb.net//pokedex/mismagius
0427,"[{'numero': '', 'nome': 'Buneary', 'url': 'https://pokemondb.net/pokedex/buneary'}, {'numero': '', 'nome': 'Lopunny', 'url': 'https://pokemondb.net/pokedex/lopunny'}]",Buneary,0.4 m (1′04″),5.5 kg (12.1 lbs),"Normal,Route 25","[{'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}]",https://pokemondb.net//pokedex/buneary
0434,"[{'numero': '', 'nome': 'Stunky', 'url': 'https://pokemondb.net/pokedex/stunky'}, {'numero': '', 'nome': 'Skuntank', 'url': 'https://pokemondb.net/pokedex/skuntank'}]",Stunky,0.4 m (1′04″),19.2 kg (42.3 lbs),"Poison,Dark","[{'nome': 'Stench', 'url': 'https://pokemondb.net/ability/stench'}, {'nome': 'Aftermath', 'url': 'https://pokemondb.net/ability/aftermath'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]",https://pokemondb.net//pokedex/stunky
0433,"[{'numero': '', 'nome': 'Chingling', 'url': 'https://pokemondb.net/pokedex/chingling'}, {'numero': '', 'nome': 'Chimecho', 'url': 'https://pokemondb.net/pokedex/chimecho'}]",Chingling,0.2 m (0′08″),0.6 kg (1.3 lbs),"Psychic,Route 211,Mt. Coronet,Sendoff Spring,Turnback Cave","[{'nome': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]",https://pokemondb.net//pokedex/chingling
0432,"[{'numero': '', 'nome': 'Glameow', 'url': 'https://pokemondb.net/pokedex/glameow'}, {'numero': '', 'nome': 'Purugly', 'url': 'https://pokemondb.net/pokedex/purugly'}]",Purugly,1.0 m (3′03″),43.8 kg (96.6 lbs),"Normal,Route 222,229","[{'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'nome': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'nome': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]",https://pokemondb.net//pokedex/purugly
0428,"[{'numero': '', 'nome': 'Buneary', 'url': 'https://pokemondb.net/pokedex/buneary'}, {'numero': '', 'nome': 'Lopunny', 'url': 'https://pokemondb.net/pokedex/lopunny'}]",Lopunny,1.2 m (3′11″),33.3 kg (73.4 lbs),"Normal,Normal,Fighting","[{'nome': 'Cute Charm', 'url': 'https://pokemondb.net/ability/cute-charm'}, {'nome': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]",https://pokemondb.net//pokedex/lopunny
0430,"[{'numero': '', 'nome': 'Murkrow', 'url': 'https://pokemondb.net/pokedex/murkrow'}, {'numero': '', 'nome': 'Honchkrow', 'url': 'https://pokemondb.net/pokedex/honchkrow'}]",Honchkrow,0.9 m (2′11″),27.3 kg (60.2 lbs),"Dark,Flying","[{'nome': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'nome': 'Moxie', 'url': 'https://pokemondb.net/ability/moxie'}]",https://pokemondb.net//pokedex/honchkrow
0452,"[{'numero': '', 'nome': 'Skorupi', 'url': 'https://pokemondb.net/pokedex/skorupi'}, {'numero': '', 'nome': 'Drapion', 'url': 'https://pokemondb.net/pokedex/drapion'}]",Drapion,1.3 m (4′03″),61.5 kg (135.6 lbs),"Poison,Dark","[{'nome': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'nome': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]",https://pokemondb.net//pokedex/drapion
0451,"[{'numero': '', 'nome': 'Skorupi', 'url': 'https://pokemondb.net/pokedex/skorupi'}, {'numero': '', 'nome': 'Drapion', 'url': 'https://pokemondb.net/pokedex/drapion'}]",Skorupi,0.8 m (2′07″),12.0 kg (26.5 lbs),"Poison,Bug","[{'nome': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'nome': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]",https://pokemondb.net//pokedex/skorupi
0450,"[{'numero': '', 'nome': 'Hippopotas', 'url': 'https://pokemondb.net/pokedex/hippopotas'}, {'numero': '', 'nome': 'Hippowdon', 'url': 'https://pokemondb.net/pokedex/hippowdon'}]",Hippowdon,2.0 m (6′07″),300.0 kg (661.4 lbs),Ground,"[{'nome': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}, {'nome': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]",https://pokemondb.net//pokedex/hippowdon
0449,"[{'numero': '', 'nome': 'Hippopotas', 'url': 'https://pokemondb.net/pokedex/hippopotas'}, {'numero': '', 'nome': 'Hippowdon', 'url': 'https://pokemondb.net/pokedex/hippowdon'}]",Hippopotas,0.8 m (2′07″),49.5 kg (109.1 lbs),Ground,"[{'nome': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}, {'nome': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]",https://pokemondb.net//pokedex/hippopotas
0471,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Glaceon,0.8 m (2′07″),25.9 kg (57.1 lbs),Ice,"[{'nome': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'nome': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}]",https://pokemondb.net//pokedex/glaceon
0470,"[{'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Vaporeon', 'url': 'https://pokemondb.net/pokedex/vaporeon'}, {'numero': '', 'nome': 'Jolteon', 'url': 'https://pokemondb.net/pokedex/jolteon'}, {'numero': '', 'nome': 'Flareon', 'url': 'https://pokemondb.net/pokedex/flareon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Espeon', 'url': 'https://pokemondb.net/pokedex/espeon'}, {'numero': '', 'nome': 'Umbreon', 'url': 'https://pokemondb.net/pokedex/umbreon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Leafeon', 'url': 'https://pokemondb.net/pokedex/leafeon'}, {'numero': '', 'nome': 'Glaceon', 'url': 'https://pokemondb.net/pokedex/glaceon'}, {'numero': '', 'nome': 'Eevee', 'url': 'https://pokemondb.net/pokedex/eevee'}, {'numero': '', 'nome': 'Sylveon', 'url': 'https://pokemondb.net/pokedex/sylveon'}]",Leafeon,1.0 m (3′03″),25.5 kg (56.2 lbs),Grass,"[{'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}]",https://pokemondb.net//pokedex/leafeon
0469,"[{'numero': '', 'nome': 'Yanma', 'url': 'https://pokemondb.net/pokedex/yanma'}, {'numero': '', 'nome': 'Yanmega', 'url': 'https://pokemondb.net/pokedex/yanmega'}]",Yanmega,1.9 m (6′03″),51.5 kg (113.5 lbs),"Bug,Flying","[{'nome': 'Speed Boost', 'url': 'https://pokemondb.net/ability/speed-boost'}, {'nome': 'Tinted Lens', 'url': 'https://pokemondb.net/ability/tinted-lens'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}]",https://pokemondb.net//pokedex/yanmega
0468,"[{'numero': '', 'nome': 'Togepi', 'url': 'https://pokemondb.net/pokedex/togepi'}, {'numero': '', 'nome': 'Togetic', 'url': 'https://pokemondb.net/pokedex/togetic'}, {'numero': '', 'nome': 'Togekiss', 'url': 'https://pokemondb.net/pokedex/togekiss'}]",Togekiss,1.5 m (4′11″),38.0 kg (83.8 lbs),"Fairy,Flying","[{'nome': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'nome': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}]",https://pokemondb.net//pokedex/togekiss
0489,,Phione,0.4 m (1′04″),3.1 kg (6.8 lbs),Water,"[{'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]",https://pokemondb.net//pokedex/phione
0488,,Cresselia,1.5 m (4′11″),85.6 kg (188.7 lbs),Psychic,"[{'nome': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]",https://pokemondb.net//pokedex/cresselia
0506,"[{'numero': '', 'nome': 'Lillipup', 'url': 'https://pokemondb.net/pokedex/lillipup'}, {'numero': '', 'nome': 'Herdier', 'url': 'https://pokemondb.net/pokedex/herdier'}, {'numero': '', 'nome': 'Stoutland', 'url': 'https://pokemondb.net/pokedex/stoutland'}]",Lillipup,0.4 m (1′04″),4.1 kg (9.0 lbs),"Normal,Floccesy Ranch","[{'nome': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}, {'nome': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}]",https://pokemondb.net//pokedex/lillipup
0505,"[{'numero': '', 'nome': 'Patrat', 'url': 'https://pokemondb.net/pokedex/patrat'}, {'numero': '', 'nome': 'Watchog', 'url': 'https://pokemondb.net/pokedex/watchog'}]",Watchog,1.1 m (3′07″),27.0 kg (59.5 lbs),"Normal,Route 1,2,3,7,18,Dreamyard,P2 Laboratory","[{'nome': 'Illuminate', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Analytic', 'url': 'https://pokemondb.net/ability/analytic'}]",https://pokemondb.net//pokedex/watchog
